"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='5'","100384  ","SOLIANT HEALTH        ","181835      ","N"," 79566   ","1208020604007527-209-9900","ENCUMBRANCE FOR SCHOOL","       0.00","      2731.68","9161527 ","P","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","100384  ","SOLIANT HEALTH        ","183286      ","N"," 79566   ","1108020799991240-209-9900","CONTRACTED PSYCHOLOGIS","       0.00","      2655.80","9161528 ","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","100384  ","SOLIANT HEALTH        ","181835      ","N"," 79705   ","1208020604007527-209-9900","ENCUMBRANCE FOR SCHOOL","       0.00","        20.87","9165150 ","P","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","100384  ","SOLIANT HEALTH        ","183433      ","N"," 79942   ","1108020799991240-209-9900","CONTRACTED PSYCHOLOGIS","       0.00","      1062.32","9178802 ","F","11/16/17","APPG1108"
"transact.yr='18' and transact.period='5'","100384  ","SOLIANT HEALTH        ","181835      ","N"," 80143   ","1208020604007527-209-9900","ENCUMBRANCE FOR SCHOOL","       0.00","      1618.63","9196939 ","P","11/22/17","APPG1114"
"transact.yr='18' and transact.period='5'","60300   ","SOUTH RIVER HIGH SCHOO","0           ","N"," 79706   ","1121720501009999-209-3306","HUNTINGTOWN HS REGIST ","       0.00","       675.00","DUAL TOU"," ","11/09/17","APAM1101"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N","         ","1108020123001035-499-9900","REGULAR INTERPRETING SE","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N","         ","1108020123001035-499-9900","TRAVEL EXPENSE / INTERP","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N","         ","1108020123001035-499-9900","REGULAR INTERPRETIVE SE","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N","         ","1108020123001035-499-9900","TRAVEL EXPENSE / INTERP","","","        ","F","        ","MT111417"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","181276      ","N"," 79567   ","1108020616001350-209-0460","ENCUMBRANCE FOR INTERP","       0.00","      1889.50","29579   ","P","11/02/17","APAM1027"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","REGULAR INTERPRETING S","       0.00","        84.79","29564   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183317      ","N"," 79707   ","1108020501009999-209-0460","EVING INTERPRETING 9-2","       0.00","       233.00","29564   ","F","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","TRAVEL EXPENSE / INTER","       0.00","        18.21","29564   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","TRAVEL EXPENSE / INTER","       0.00","        17.71","29564   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","REGULAR INTERPRETIVE S","       0.00","        84.79","29564   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","REGULAR INTERPRETIVE S","       0.00","        85.21","29565   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","TRAVEL EXPENSE / INTER","       0.00","        17.79","29565   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","TRAVEL EXPENSE / INTER","       0.00","        18.29","29565   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60115   ","SOUTHERN MARYLAND INTE","183313      ","N"," 79707   ","1108020123001035-499-9900","REGULAR INTERPRETING S","       0.00","        85.21","29565   ","P","11/09/17","APPG1102"
"transact.yr='18' and transact.period='5'","60111   ","SOUTHERN MARYLAND OIL ","0           ","N"," 79568   ","1120721031006000-424-6400","                      ","       0.00","        48.93","3449865 "," ","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","60111   ","SOUTHERN MARYLAND OIL ","0           ","N"," 79708   ","1131221031006000-424-6400","                      ","       0.00","        21.86","3459168 "," ","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","60111   ","SOUTHERN MARYLAND OIL ","0           ","N"," 80144   ","1120621031006000-424-6400","                      ","       0.00","        32.96","3459295 "," ","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60111   ","SOUTHERN MARYLAND OIL ","0           ","N"," 80144   ","1111621031006000-424-6400","                      ","       0.00","       511.90","3459307 "," ","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60111   ","SOUTHERN MARYLAND OIL ","0           ","N"," 80144   ","1108021031006000-424-6400","                      ","       0.00","        36.13","3472496 "," ","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60049   ","SOUTHERN MD. FLOOR CO.","180403      ","N"," 80240   ","1108021536001290-552-2500","PARTIAL FLOORING REPLA","       0.00","       400.00","REQ02 10","F","11/30/17","APAM1121"
"transact.yr='18' and transact.period='5'","60049   ","SOUTHERN MD. FLOOR CO.","180403      ","N"," 80240   ","3711521535001896-552-0626","PARTIAL FLOOR REPLACEM","       0.00","      9540.00","REQ02 10","F","11/30/17","APAM1121"
"transact.yr='18' and transact.period='5'","100761  ","SOWERS PROPERTY SOLUTI","182708      ","M"," V507243 ","1108021199991280-209-3000","FENCING REPAIRS AT PAT","       0.00","      2495.00","20171101","F","11/16/17","APPG1109"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","182412      ","M"," V507225 ","1108020616001350-209-0460","ENCUMBRANCE FOR SPANIS","       0.00","        37.50","092617  ","P","11/16/17","APPG1107"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        50.00","BOE 1009","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        75.00","BOE 1010","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        25.00","CHS 0927","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        25.00","CHS 1012","F","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        50.00","ESOL 092","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        50.00","HCA 0928","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        25.00","SLES 092","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        37.50","SLES 100","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","100363  ","SPANISH CONNECTIONS LL","183472      ","M"," V507225 ","1108020501009999-209-0460","SPANISH INTERPERETING ","       0.00","        50.00","SLES 100","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","76824   ","BRITTA S SPARKS       ","0           ","N"," 80145   ","1108020216012520-408-0100","                      ","       0.00","       384.61","1004-102"," ","11/22/17","APAM1115"
"transact.yr='18' and transact.period='5'","55381   ","ST LEONARD ELEMENTARY ","0           ","N"," 79944   ","1108020799991240-499-9900","REIMB K THOMPSON LUNC ","       0.00","         6.95","SLESLUNC"," ","11/16/17","APAM1108"
"transact.yr='18' and transact.period='5'","91263   ","ST. ELIZABETH SCHOOL  ","181966      ","N"," 79945   ","1108020607001330-885-3500","NON PUBLIC TUITION FOR","       0.00","      5084.77","00091001","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","91263   ","ST. ELIZABETH SCHOOL  ","181966      ","N"," 79945   ","1208020607003010-885-3500","NON PUBLIC TUITION FOR","       0.00","      5829.23","00091001","P","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","101312  ","ST. JOSEPH'S UNIVERSIT","0           ","N"," 79158   ","1208020609007518-499-2300","TOMASIK EQFU6L2RU     ","       0.00","      -160.00","L & L CO"," ","10/19/17","APAM1011                                     VOID"
"transact.yr='18' and transact.period='5'","101312  ","ST. JOSEPH'S UNIVERSIT","0           ","N"," 79158   ","1208020609007518-499-2300","HEAGY ENJ34MNJZ       ","       0.00","      -160.00","L & L CO"," ","10/19/17","APAM1011                                     VOID"
"transact.yr='18' and transact.period='5'","101330  ","STANDARD INSURANCE COM","183378      ","N"," 80146   ","1108021299999999-414-4100","GROUP TERM LIFE       ","       0.00","     60462.34","SEP2017 ","P","11/22/17","APAM1114"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","181839      ","N","         ","1111420401009999-329-2200","Pacon Drawing Paper, 60","","","        ","F","        ","KM1204"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182524      ","N"," 80147   ","1120920401009999-329-2200","X-ACTO Helix 1900 Elec","       0.00","        11.84","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182524      ","N"," 80147   ","1120920401009999-329-2200","OIC Recycled Claw Stap","       0.00","         1.08","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182524      ","N"," 80147   ","1120920401009999-329-2200","Mavalus 3/4"" x 360"" Ta","       0.00","        53.52","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182524      ","N"," 80147   ","1120920401009999-329-2200","Staples Multipack Bind","       0.00","         1.12","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Expo Low Odor Dry-Eras","       0.00","       215.20","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Expo Dry-Erase Cleaner","       0.00","        17.40","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Arc Notebook F","       0.00","        12.80","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Tape Dispenser","       0.00","         5.05","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples 3"" x 5"" Line R","       0.00","        22.20","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Rubber Bands, ","       0.00","         3.46","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Sharpie Accent Highlig","       0.00","        59.20","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples 10574 Adjustab","       0.00","         8.22","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Self-Sealing C","       0.00","        12.34","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Kraft Self-Sea","       0.00","        10.44","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Button-and-Str","       0.00","        16.61","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182732      ","N"," 80147   ","1111620401009999-329-2200","Staples Sustainable Ea","       0.00","       605.20","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Recycled Fo","       0.00","       132.04","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Brights, 20 lb","       0.00","        72.63","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Fore 102269","       0.00","        69.67","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Fore MP Col","       0.00","       132.04","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Brights, 8 1/2","       0.00","       104.88","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Brights, 8 1/2","       0.00","        22.92","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Fore MP Col","       0.00","        28.86","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Fore 102269","       0.00","        15.23","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Brights, 20 lb","       0.00","        15.87","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Hammermill Recycled Fo","       0.00","        28.86","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Pastels 30% Re","       0.00","         8.45","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Brights, 8 1/2","       0.00","        22.92","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Pastels 30% Re","       0.00","         8.47","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182796      ","N"," 80147   ","1120720401009999-329-2200","Staples Copy Paper, LE","       0.00","         9.32","33572724","P","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182929      ","N"," 80147   ","1120720401009999-329-2200","Staples Card Stock Pap","       0.00","        49.60","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183043      ","N"," 80147   ","1120720401009999-329-1100","Staples Gummed Securit","       0.00","       104.10","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183061      ","N"," 80147   ","1120720401009999-329-2200","Sustainable Earth by S","       0.00","        76.96","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183061      ","N"," 80147   ","1120720401009999-329-2200","Bostitch Executive Ele","       0.00","       107.94","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183061      ","N"," 80147   ","1120720401009999-329-2200","Post-it Super Sticky N","       0.00","        50.55","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183061      ","N"," 80147   ","1120720401009999-329-2200","Staples Paper Clips, J","       0.00","         2.55","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","183061      ","N"," 80147   ","1120720401009999-329-2200","Avery 1"" x 2 5/8"" 5160","       0.00","       105.05","33572724","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","Expo Low Odor Dry-Eras","       0.00","        29.96","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","Westcott Non-Stick Tit","       0.00","        10.72","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","Swingline Commercial D","       0.00","         8.80","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","Scotch Magic Tape, 3/4","       0.00","         6.61","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","BIC Wite-Out Brand Qui","       0.00","         8.78","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","60891   ","STAPLES               ","182754      ","N"," 80241   ","1110120401009999-329-2000","X-ACTO Vortex 1730 Ele","       0.00","        33.19","33572724","P","11/30/17","APPG1127"
"transact.yr='18' and transact.period='5'","15931   ","STATE TREASURER OF MD ","182244      ","N"," 79569   ","1108020123001035-499-0700","NO P.O. NEEDS TO BE EM","       0.00","      1290.00","ATN-9H-0","P","11/02/17","APAM1027"
"transact.yr='18' and transact.period='5'","15931   ","STATE TREASURER OF MD ","182244      ","N"," 79946   ","1108020123001035-499-0700","NO P.O. NEEDS TO BE EM","       0.00","      1560.00","ATN-AH-0","P","11/16/17","APPG1013"
"transact.yr='18' and transact.period='5'","61316   ","STENHOUSE PUBLISHERS  ","183284      ","N","         ","1108020401009999-329-2259","ESTIMATED SHIPPING/HAN","       0.00","         0.00","01162815","F","        ","APPG1104"
"transact.yr='18' and transact.period='5'","61316   ","STENHOUSE PUBLISHERS  ","183284      ","N"," 79709   ","1108020401009999-329-2259","WN4 -1185 PATTERNS OF ","       0.00","       570.00","01162815","F","11/09/17","APPG1104"
"transact.yr='18' and transact.period='5'","90711   ","STEPS TO LITERACY     ","183033      ","N"," 80148   ","1208020400807005-329-4100","INVOICE # 178435      ","       0.00","       399.84","178435  ","F","11/22/17","APPG1118"
"transact.yr='18' and transact.period='5'","92877   ","STEVENSON LEARNING SKI","182612      ","N"," 80242   ","1131720604001300-329-2100","BLU 102B1  BASIC BLUE ","       0.00","        22.50","50943   ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","92877   ","STEVENSON LEARNING SKI","182612      ","N"," 80242   ","1131720604001300-329-2100","BLU 102B2   BASIC BLUE","       0.00","        22.50","50943   ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","92877   ","STEVENSON LEARNING SKI","182612      ","N"," 80242   ","1131720604001300-329-2100","ITEM BLU 103C   BASIC ","       0.00","        25.50","50943   ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","92877   ","STEVENSON LEARNING SKI","182612      ","N"," 80242   ","1131720604001300-329-2100","SHIPPING/HANDLING   10","       0.00","        14.40","50943   ","F","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","101340  ","STEVE'S FROZEN CHILLER","183390      ","N"," 79947   ","5511321399991045-325-9000","SKINNY ICED COFFEE    ","       0.00","      1086.25","1872460 ","F","11/16/17","APBL1110"
"transact.yr='18' and transact.period='5'","101340  ","STEVE'S FROZEN CHILLER","183390      ","N"," 79947   ","5521321399991045-325-9000","SKINNY ICED COFFEE    ","       0.00","      1086.25","1872460 ","F","11/16/17","APBL1110"
"transact.yr='18' and transact.period='5'","101340  ","STEVE'S FROZEN CHILLER","183390      ","N"," 79947   ","5521721399991045-325-9000","SKINNY ICED COFFEE    ","       0.00","      1086.25","1872460 ","F","11/16/17","APBL1110"
"transact.yr='18' and transact.period='5'","101340  ","STEVE'S FROZEN CHILLER","183390      ","N"," 79947   ","5531421399991045-325-9000","SKINNY ICED COFFEE    ","       0.00","      1086.25","1872460 ","F","11/16/17","APBL1110"
"transact.yr='18' and transact.period='5'","101263  ","RYAN ANTHONY STICKEL  ","0           ","N"," 79948   ","1108020799991240-408-0100","                      ","       0.00","       425.43","1002-103"," ","11/16/17","APPG1108"
"transact.yr='18' and transact.period='5'","92027   ","WILLIAM L STINNETT    ","0           ","N"," 79949   ","1108021031006020-408-0100","                      ","       0.00","       112.03","1002-102"," ","11/16/17","APPG1107"
"transact.yr='18' and transact.period='5'","76881   ","DONNA K STOVER        ","0           ","N"," 79950   ","1108020501009999-408-0100","                      ","       0.00","       336.94","1002-103"," ","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","76881   ","DONNA K STOVER        ","0           ","N"," 79950   ","1108020501009999-499-2300","                      ","       0.00","       231.43","1021-102"," ","11/16/17","APPG1110"
"transact.yr='18' and transact.period='5'","91714   ","STRATEGIC INTERVENT SO","183226      ","N"," 80149   ","1108020401009999-329-2210","FINGER FUNATICS: FINE ","       0.00","        19.95","2196    ","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","91714   ","STRATEGIC INTERVENT SO","183226      ","N"," 80149   ","1108020401009999-329-2210","ESTIMATED SHIPPING/HAN","       0.00","         2.00","2196    ","F","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","92868   ","STRATEGIES UNLIMITED, ","183204      ","N"," 79570   ","1108020501009999-209-0400","READING STANDARDS PROF","       0.00","      5850.00","102717  ","F","11/02/17","APPG1030"
"transact.yr='18' and transact.period='5'","101050  ","STRIDES SPEECH THERAPY","181424      ","N"," V507180 ","1108020604001305-209-1000","ENCUMBRANCE FOR SPEECH","       0.00","      1950.00","109     ","P","11/09/17","APPG1104"
"transact.yr='18' and transact.period='5'","61628   ","ALLEN STUBBS          ","0           ","N"," 79951   ","1108021031006020-408-0100","                      ","       0.00","        65.06","1004-102"," ","11/16/17","APPG1107"
"transact.yr='18' and transact.period='5'","76846   ","JENNIFER J STURGE     ","0           ","N"," V507244 ","1108020501009999-408-0100","                      ","       0.00","       212.72","1002-102"," ","11/16/17","APAM1108"
"transact.yr='18' and transact.period='5'","76846   ","JENNIFER J STURGE     ","0           ","N"," V507282 ","1108020401009999-329-2219","                      ","       0.00","       130.49","111117  "," ","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","62002   ","THE SUMMIT SCHOOL     ","181961      ","N"," 79710   ","1208020607003010-885-3500","NON PUBLIC TUITION FOR","       0.00","       756.27","-0917   ","1","9/17    ","1104"
"transact.yr='18' and transact.period='5'","62002   ","THE SUMMIT SCHOOL     ","181961      ","N"," 79710   ","1208020607003010-885-3500","NON PUBLIC TUITION FOR","       0.00","       634.09","-1017   ","1","9/17    ","1104"
"transact.yr='18' and transact.period='5'","62002   ","THE SUMMIT SCHOOL     ","181961      ","N"," 79710   ","1108020607001330-885-3500","NON PUBLIC TUITION FOR","       0.00","      3328.36","-1017   ","1","9/17    ","1104"
"transact.yr='18' and transact.period='5'","101300  ","SUNBELT STAFFING      ","182875      ","N"," 80150   ","1208020604007527-209-9900","ENCUMBRANCE FOR SERVIC","       0.00","      2445.10","9180873 ","P","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","101300  ","SUNBELT STAFFING      ","182875      ","N"," 80150   ","1208020604007527-209-9900","ENCUMBRANCE FOR SERVIC","       0.00","      2445.10","9198806 ","P","11/22/17","APPG1114"
"transact.yr='18' and transact.period='5'","101300  ","SUNBELT STAFFING      ","182875      ","N"," 80243   ","1208020604007527-209-9900","ENCUMBRANCE FOR SERVIC","       0.00","      2445.10","9215174 ","P","11/30/17","APPG1122"
"transact.yr='18' and transact.period='5'","101000  ","SUPERIOR SPEECH THERAP","181273      ","N"," 79952   ","1108020604001305-209-1000","ENCUMBRANCE FOR SUPERI","       0.00","     10875.00","1718    ","P","11/16/17","APPG1107"
"transact.yr='18' and transact.period='5'","76883   ","JOSEPH A SUTTON       ","0           ","N"," V507245 ","1108020216012520-408-0100","                      ","       0.00","       140.97","1005-103"," ","11/16/17","APAM1108"
"transact.yr='18' and transact.period='5'","101345  ","DANIELLE SWANN        ","0           ","N"," 79711   ","1131520215012550-408-0100","                      ","       0.00","        50.18","0918-092"," ","11/09/17","APPG1031"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","INFA TRAINER CUP      ","       0.00","        11.50","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","HONEY BEAR ORIGINAL - ","       0.00","       139.90","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","FLAVORED LATEX GLOVES ","       0.00","        16.00","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","FLAVORED LATEX GLOVES ","       0.00","        32.00","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","GRABBER COMBO PACK - 2","       0.00","       104.93","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","NUK MASSAGER - 18PACK ","       0.00","        75.95","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","62374   ","TALKTOOLS             ","183490      ","N"," 80151   ","1208020604007528-329-2100","ESTIMATED SHIPPING/HAN","       0.00","        38.03","184806  ","F","11/22/17","APPG1117"
"transact.yr='18' and transact.period='5'","75997   ","SHERRIE TARRY         ","0           ","N"," 80152   ","1108020604001300-408-0100","                      ","       0.00","        45.85","1002-103"," ","11/22/17","APPG1115"
"transact.yr='18' and transact.period='5'","92759   ","TASH                  ","183471      ","N"," 80244   ","1208020609007500-499-2300","TASH 2017 CONFERENCE R","       0.00","       157.67","20000298","P","11/30/17","APPG1123"
